t                            N(t)               C(t)

For case 1

0.8               0.0005494170114939376               129.4516336971148
0.9               0.00027862584633791404               107.05204911146942
1.0               0.00017327743543876756               88.52805653638876
1.1               0.00012756223599005756               73.20930072535094
1.2               0.00010796951514264711               60.54124068441512
1.3               0.00010256077129454918               50.065236336249725
1.4               0.00010717605815848538               41.40199051111515
1.5               0.00012119535768468598               34.237831719216736
1.6               0.00014628905934600057               28.31336270792171
1.7               0.00018636792750781022               23.41407093848648
1.8               0.00024826139665332764               19.362563343218913
1.9               0.00034314028736305666               16.012142294678885
2.0               0.0004889743494824362               13.241496135786193
2.1               0.0007145936913501322               10.950306179382371
2.2               0.001066337420015846               9.05561463453042
2.3               0.0016189166483792203               7.4888212284718465
2.4               0.0024931648642189815               6.193199646145779
2.5               0.003885097980866135               5.1218441649568645
2.6               0.006113507207130126               4.235971932870309
2.7               0.009698005697061396               3.503519655131571
2.8               0.015487117288812144               2.897983949698419
2.9               0.02486873577357278               2.397463538175125
3.0               0.04011582322207141               1.9838687267981063
3.1               0.06495501823324075               1.6422699200362707
3.2               0.10550173182275428               1.3603620929599594
3.3               0.17179865053243476               1.1280265892252288
3.4               0.2803474212780847               0.9369758611069461
3.5               0.45827472331927543               0.7804710535574971
3.6               0.7501876537222464               0.6531078053090883
3.7               1.229452001795924               0.5506745386692329
3.8               2.0167391733872844               0.4701054310556478
3.9               3.3105019721365547               0.40959237588438246
4.0               5.436981059271785               0.36903197550580485
4.1               8.932030642293654               0.3513179265055075
4.2               14.674201862857721               0.3661434384250664
4.3               24.097814899105163               0.4427523573991438
4.4               39.51650130218372               0.6830840964652032
4.5               64.48936738809095               1.5672843122857123
4.6               102.83651056647675               6.750147530085047
4.7               132.80022989310007               64.66016013227804
4.8               32.150964957038916               318.7762285454582
4.9               1.8163893981394927               325.96165472938367
5.0               0.14990360929291868               273.038652793294
5.1               0.02051816214171167               226.0751678858284
5.2               0.004315002032886403               186.9925860637132
5.3               0.0012956746931821338               154.642787180257
5.4               0.0005223713855922008               127.88539527599582
5.5               0.0002687193407316852               105.75678821438979
5.6               0.00016909747350017272               87.45691252281199
5.7               0.00012570743099828718               72.32350164926903
5.8               0.00010726007288033078               59.80871785028199
5.9               0.00010256886718655067               49.459468312464296
6.0               0.00010777878799230789               40.901044423126976
6.1               0.00012243450240596857               33.82356951956585
6.2               0.00014834354544169474               27.9707848098366
6.3               0.0001895767919087537               23.130773659907064
6.4               0.0002531879587520364               19.128288409312862
6.5               0.00035069710450818636               15.818407261702184
6.6               0.0005006253015018846               13.081286341163738
6.7               0.0007326895176888086               10.817820847633136
6.8               0.001094660605827849               8.946056843352457
6.9               0.001663575047468288               7.398224316608557
7.0               0.0025640558423058847               6.118283618808329
7.1               0.0039982941668743055               5.0598969337425945
7.2               0.006295178422235297               4.184751177793274
7.3               0.009990856382020952               3.4611717210535424
7.4               0.015960932736185308               2.8629768102147217
7.5               0.025637747869137202               2.3685314690626074
7.6               0.04136721905881289               1.9599666561968645
7.7               0.06699582757407674               1.622535872332464
7.8               0.1088360019936791               1.3440863586285685
7.9               0.1772543869163305               1.114626606699644
8.0               0.289285482193402               0.9259760159059558
8.1               0.47293259351392414               0.7714869151221926
8.2               0.7742450957143733               0.6458347509006939
8.3               1.2689614525069317               0.5448814984954469
8.4               2.0816553427435953               0.46563620381225135
8.5               3.417193855632103               0.4063812348871928
8.6               5.612349420604783               0.3671522150324845
8.7               9.220231106892163               0.3511198488683088
8.8               15.147523247442273               0.36867835360149687
8.9               24.87383389415877               0.45131147313088865
9.0               40.78254041589611               0.7103808838831297
9.1               66.51601959327944               1.6836412663990084
9.2               105.69249791930945               7.619949542383291
9.3               131.11160683035033               75.63201817062085
9.4               26.998784942413124               327.04344280049304
9.5               1.524052690649165               322.7123724437296
9.6               0.13010750786600112               269.78976047289973
9.7               0.018348379638900954               223.35070557603163
9.8               0.00395574696364983               184.73550182671858
9.9               0.0012124749256929325               152.77561665623043
10.0               0.0004972113273414378               126.34117554586567



For case 20

0.0               100.0               6.0
0.1               133.81698188533693               54.668621248974404
0.2               38.736340964157264               306.1802062292887
0.3               2.2713575835921165               325.43098957600984
0.4               0.18986454265889702               270.7620261037404
0.5               0.026836119295590852               222.03703614672406
0.6               0.005912077607676467               181.83724660379139
0.7               0.0018754682422578133               148.88593683671323
0.8               0.0008020530259152448               121.90050830415367
0.9               0.00043804841361223893               99.80487446000258
1.0               0.00029229100561818124               81.71390002532557
1.1               0.00022978476860864653               66.90202624904921
1.2               0.00020659955910239366               54.774982739494085
1.3               0.0002073341321169373               44.84614697446943
1.4               0.0002276648450459965               36.71707822793955
1.5               0.0002691034104787722               30.06154931158804
1.6               0.0003378609532766287               24.612463009132266
1.7               0.0004456616486035958               20.15113670953732
1.8               0.0006121151081369537               16.498527893034677
1.9               0.0008690377839564913               13.50804978569197
2.0               0.0012676960919525422               11.059688875710528
2.1               0.001890727305804442               9.05518921852379
2.2               0.00287165791715534               7.414109474790839
2.3               0.004426859729467607               6.070595225961171
2.4               0.006907917029225056               4.970736789462572
2.5               0.010887480717234926               4.070406603609496
2.6               0.017300180418604646               3.333489562412425
2.7               0.027674146857566244               2.730435440776532
2.8               0.044511338735483824               2.237075374448097
2.9               0.07191309383971214               1.8336553123653665
3.0               0.11660891451764024               1.5040481796607916
3.1               0.18964915679393796               1.2351139062159036
3.2               0.30919038741020816               1.0161832622762252
3.3               0.5050788517175527               0.838647876126544
3.4               0.8263922066048028               0.6956463973747177
3.5               1.3538457771970163               0.5818482366969384
3.6               2.220190757793643               0.49335851968818517
3.7               3.6437226992340923               0.42781957254234176
3.8               5.983236770570804               0.3849224522877386
3.9               9.82786613131317               0.36796357401884777
4.0               16.14288629648623               0.3885781000300941
4.1               26.50177418562037               0.4832091772308057
4.2               43.430539153269315               0.7852967874152507
4.3               70.72795622380455               1.9716262179068929
4.4               111.4049610710596               9.780422023124084
4.5               125.26069001537375               101.2973585789011
4.6               19.27322071567186               335.75471508011714
4.7               1.1436715216937188               311.8278829009763
4.8               0.10991957452434109               257.4736953909134
4.9               0.017544073647021124               211.00630862028504
5.0               0.0042719088649721786               172.78883226564886
5.1               0.001471012986683176               141.47477624198234
5.2               0.000672796157019764               115.8320644848821
5.3               0.0003882307709007996               94.83623807785929
5.4               0.0002709822633445563               77.64584384531476
5.5               0.00022103454508168863               63.57134827778991
5.6               0.00020482241858614557               52.048037278408
5.7               0.0002106944555257168               42.61350443055194
5.8               0.00023608479497845447               34.88914130962374
5.9               0.00028371679312354735               28.56496025324763
6.0               0.00036107253073882614               23.38716086413542
6.1               0.0004815979750639539               19.147947528015337
6.2               0.0006675155394719669               15.67719158490827
6.3               0.0009547715665913744               12.835604401749274
6.4               0.0014012720098786542               10.509148157891884
6.5               0.002100404717666614               8.604459548642277
6.6               0.0032031743495190643               7.04510335733778
6.7               0.004954454978987545               5.768505515400519
6.8               0.007752394964758777               4.723442687459176
6.9               0.012245851625529262               3.8679875069582423
7.0               0.019494358304374577               3.167827343455534
7.1               0.031230879673028573               2.5948891623670174
7.2               0.05029372720446354               2.126215540816782
7.3               0.08133679448035894               1.7430470801725857
7.4               0.1319978758473348               1.4300749536430022
7.5               0.21482095124099435               1.174834591432021
7.6               0.3504193902818744               0.9672180358868757
7.7               0.5726811883796933               0.7990891069769812
7.8               0.9373334068546875               0.6639937338111968
7.9               1.5360292475634623               0.5569710939141963
8.0               2.519505763586711               0.4744983494040351
8.1               4.135612945369555               0.4146673915684863
8.2               6.791644529707708               0.37787338673071114
8.3               11.156100858810632               0.36886844718930717
8.4               18.32331862088596               0.40316245977990317
8.5               30.072920148645313               0.5304305227280735
8.6               49.23819238583771               0.9451817516842548
8.7               79.88536286312109               2.7512666407907056
8.8               122.46042967867645               16.896096595103888
8.9               100.76471932650695               172.57497998842004
9.0               9.181326177922863               342.033240820939
9.1               0.5967140456866125               297.56971753829924
9.2               0.06577330207660886               244.7582348812788
9.3               0.011787268026324967               200.5126302980833
9.4               0.0031567583353245264               164.1867424019443
9.5               0.0011751712011198133               134.429996841715
9.6               0.0005729272467959263               110.06378109595765
9.7               0.00034834625586842283               90.11340250667614
9.8               0.00025377795240216804               73.77904851598807
9.9               0.00021438380887371468               60.40545495675183
10.0               0.00020444214911268633               49.456008843969926



